"player_id","runs","is_home","opp_strength","format","age","season"
"Player_094",10,0,0.396,"T20",21.52,"P094_03"
"Player_094",13,1,0.719,"ODI",21.55,"P094_03"
"Player_094",11,0,0.57,"ODI",21.66,"P094_03"
"Player_094",4,0,0.577,"Test",21.72,"P094_03"
"Player_094",2,1,0.62,"Test",21.53,"P094_03"
"Player_094",8,0,0.634,"T20",22,"P094_03"
"Player_094",52,0,0.341,"T20",21.94,"P094_04"
"Player_094",24,0,0.703,"Test",21.82,"P094_04"
"Player_094",8,0,0.271,"Test",21.92,"P094_04"
"Player_094",3,0,0.883,"Test",22.27,"P094_04"
"Player_094",4,0,0.664,"T20",22.26,"P094_04"
"Player_094",8,0,0.284,"T20",22.33,"P094_04"
"Player_094",15,0,0.404,"ODI",22.08,"P094_04"
"Player_094",8,1,0.54,"T20",22.64,"P094_04"
"Player_094",27,1,0.314,"Test",22.48,"P094_04"
"Player_094",10,0,0.697,"T20",22.64,"P094_04"
"Player_094",48,0,0.437,"T20",22.53,"P094_05"
"Player_094",1,1,0.845,"Test",22.46,"P094_05"
"Player_094",105,1,0.217,"ODI",22.74,"P094_05"
"Player_094",12,1,0.498,"T20",22.96,"P094_05"
"Player_094",89,0,0.364,"ODI",23.09,"P094_05"
"Player_094",22,0,0.786,"T20",22.93,"P094_05"
"Player_094",8,1,0.692,"T20",22.93,"P094_05"
"Player_094",17,0,0.799,"ODI",23,"P094_05"
"Player_094",7,1,0.42,"T20",23.16,"P094_05"
"Player_094",31,0,0.383,"ODI",23.37,"P094_05"
"Player_095",6,0,0.714,"T20",24.7,"P095_01"
"Player_095",79,0,0.359,"Test",24.3,"P095_01"
"Player_095",7,1,0.59,"Test",24.43,"P095_01"
"Player_095",2,0,0.611,"ODI",24.42,"P095_01"
"Player_095",41,1,0.392,"ODI",24.73,"P095_01"
"Player_095",1,1,0.588,"T20",24.74,"P095_01"
"Player_095",8,0,0.298,"ODI",24.93,"P095_01"
"Player_095",2,1,0.868,"T20",24.67,"P095_01"
"Player_095",8,1,0.204,"Test",24.84,"P095_01"
"Player_095",11,1,0.799,"ODI",24.95,"P095_01"
"Player_095",12,1,0.869,"Test",24.89,"P095_02"
"Player_095",7,0,0.43,"Test",25.14,"P095_02"
"Player_095",0,0,0.5,"T20",25.18,"P095_02"
"Player_095",5,1,0.732,"ODI",25.01,"P095_02"
"Player_095",69,0,0.485,"ODI",25.34,"P095_02"
"Player_095",14,0,0.575,"Test",25.24,"P095_02"
"Player_095",7,1,0.674,"ODI",25.17,"P095_02"
"Player_095",22,1,0.706,"ODI",25.43,"P095_02"
"Player_095",13,0,0.314,"Test",25.25,"P095_02"
"Player_095",16,1,0.715,"T20",25.6,"P095_02"
"Player_095",39,0,0.907,"ODI",25.56,"P095_03"
"Player_095",13,0,0.935,"T20",25.66,"P095_03"
"Player_095",6,1,0.712,"ODI",25.65,"P095_03"
"Player_095",17,1,0.842,"Test",25.78,"P095_03"
"Player_095",35,0,0.854,"ODI",25.96,"P095_03"
"Player_095",21,1,0.896,"ODI",26.01,"P095_03"
"Player_095",14,1,0.391,"T20",25.84,"P095_03"
"Player_095",36,1,0.42,"Test",26.18,"P095_03"
"Player_095",11,1,0.834,"Test",26.02,"P095_03"
"Player_095",13,0,0.925,"Test",26.14,"P095_03"
"Player_095",9,0,0.686,"ODI",26.12,"P095_04"
"Player_095",14,1,0.723,"ODI",26.14,"P095_04"
"Player_095",9,0,0.613,"Test",26.56,"P095_04"
"Player_095",5,1,0.739,"T20",26.53,"P095_04"
"Player_095",4,1,0.617,"Test",26.19,"P095_04"
"Player_095",8,1,0.677,"ODI",26.58,"P095_04"
"Player_095",8,1,0.855,"T20",26.62,"P095_04"
"Player_095",62,1,0.33,"T20",27.02,"P095_04"
"Player_095",2,1,0.78,"T20",26.75,"P095_04"
"Player_095",13,0,0.706,"ODI",26.74,"P095_04"
"Player_095",3,0,0.695,"Test",26.86,"P095_05"
"Player_095",13,1,0.913,"ODI",26.65,"P095_05"
"Player_095",11,0,0.827,"ODI",26.73,"P095_05"
"Player_095",1,0,0.899,"Test",27.56,"P095_05"
"Player_095",8,0,0.426,"ODI",27.11,"P095_05"
"Player_095",18,0,0.926,"T20",27.16,"P095_05"
"Player_095",19,1,0.329,"ODI",27.09,"P095_05"
"Player_095",19,1,0.928,"Test",27.42,"P095_05"
"Player_095",130,1,0.544,"Test",27.2,"P095_05"
"Player_095",3,0,0.674,"ODI",27.14,"P095_05"
"Player_096",45,0,0.613,"Test",25.39,"P096_01"
"Player_096",39,1,0.699,"ODI",25.16,"P096_01"
"Player_096",25,1,0.47,"T20",25.19,"P096_01"
"Player_096",16,1,0.545,"ODI",25.58,"P096_01"
"Player_096",37,0,0.931,"T20",25.56,"P096_01"
"Player_096",30,0,0.824,"T20",25.71,"P096_01"
"Player_096",28,1,0.235,"Test",25.47,"P096_01"
"Player_096",54,1,0.889,"T20",25.68,"P096_01"
"Player_096",89,0,0.323,"ODI",25.84,"P096_01"
"Player_096",23,0,0.405,"ODI",25.66,"P096_01"
"Player_096",14,1,0.569,"ODI",26,"P096_02"
"Player_096",63,1,0.799,"T20",25.89,"P096_02"
"Player_096",50,1,0.437,"Test",25.9,"P096_02"
"Player_096",41,0,0.577,"ODI",25.61,"P096_02"
"Player_096",10,0,0.345,"ODI",25.97,"P096_02"
"Player_096",4,0,0.498,"Test",25.71,"P096_02"
"Player_096",14,1,0.697,"ODI",25.88,"P096_02"
"Player_096",191,0,0.208,"T20",25.91,"P096_02"
"Player_096",27,1,0.765,"ODI",25.93,"P096_02"
"Player_096",54,1,0.586,"Test",26.07,"P096_02"
"Player_096",53,1,0.758,"ODI",25.75,"P096_03"
"Player_096",151,0,0.246,"ODI",26.09,"P096_03"
"Player_096",10,1,0.742,"ODI",26.31,"P096_03"
"Player_096",9,0,0.945,"Test",26.07,"P096_03"
"Player_096",89,1,0.32,"T20",26.2,"P096_03"
"Player_096",22,0,0.573,"Test",26.22,"P096_03"
"Player_096",149,0,0.277,"Test",26.48,"P096_03"
"Player_096",25,0,0.205,"T20",26.39,"P096_03"
"Player_096",30,0,0.388,"Test",26.46,"P096_03"
"Player_096",57,0,0.712,"T20",26.49,"P096_03"
"Player_096",5,0,0.6,"ODI",26.45,"P096_04"
"Player_096",21,1,0.868,"T20",26.37,"P096_04"
"Player_096",20,1,0.765,"T20",26.48,"P096_04"
"Player_096",20,0,0.87,"T20",26.48,"P096_04"
"Player_096",33,1,0.43,"T20",26.54,"P096_04"
"Player_096",10,0,0.548,"T20",26.51,"P096_04"
"Player_096",53,1,0.355,"Test",26.78,"P096_04"
"Player_096",36,1,0.592,"ODI",26.79,"P096_04"
"Player_096",6,0,0.595,"T20",26.73,"P096_04"
"Player_096",88,1,0.885,"T20",27.04,"P096_04"
"Player_096",73,0,0.26,"ODI",27.16,"P096_05"
"Player_096",63,1,0.923,"ODI",26.66,"P096_05"
"Player_096",27,0,0.296,"Test",27.11,"P096_05"
"Player_096",25,0,0.502,"ODI",26.94,"P096_05"
"Player_096",58,1,0.553,"ODI",27.13,"P096_05"
"Player_096",24,1,0.743,"Test",27.41,"P096_05"
"Player_096",22,0,0.842,"ODI",27.24,"P096_05"
"Player_096",20,0,0.881,"ODI",27.26,"P096_05"
"Player_096",45,1,0.371,"T20",27.43,"P096_05"
"Player_096",127,1,0.511,"ODI",27.41,"P096_05"
"Player_097",27,1,0.363,"Test",30.56,"P097_01"
"Player_097",13,0,0.697,"T20",30.58,"P097_01"
"Player_097",12,0,0.712,"Test",30.7,"P097_01"
"Player_097",67,1,0.354,"T20",30.66,"P097_01"
"Player_097",41,1,0.401,"Test",30.59,"P097_01"
"Player_097",3,1,0.204,"Test",30.73,"P097_01"
"Player_097",3,1,0.497,"T20",31.05,"P097_01"
"Player_097",91,0,0.51,"ODI",30.72,"P097_01"
"Player_097",13,0,0.698,"T20",30.88,"P097_01"
"Player_097",25,1,0.269,"ODI",30.57,"P097_01"
"Player_097",21,1,0.419,"T20",30.84,"P097_02"
"Player_097",65,0,0.211,"ODI",31.12,"P097_02"
"Player_097",35,1,0.391,"ODI",30.89,"P097_02"
"Player_097",86,0,0.605,"T20",31.11,"P097_02"
"Player_097",3,1,0.298,"T20",30.78,"P097_02"
"Player_097",54,1,0.459,"Test",31.16,"P097_02"
"Player_097",27,1,0.532,"T20",31.28,"P097_02"
"Player_097",4,0,0.932,"ODI",31.27,"P097_02"
"Player_097",6,1,0.664,"T20",31.48,"P097_02"
"Player_097",158,1,0.243,"Test",31.43,"P097_02"
"Player_097",45,1,0.41,"T20",31.29,"P097_03"
"Player_097",25,0,0.948,"Test",31.36,"P097_03"
"Player_097",22,1,0.248,"T20",31.44,"P097_03"
"Player_097",22,1,0.515,"ODI",31.28,"P097_03"
"Player_097",26,0,0.558,"ODI",31.35,"P097_03"
"Player_097",7,0,0.693,"Test",31.46,"P097_03"
"Player_097",20,0,0.745,"T20",31.71,"P097_03"
"Player_097",43,1,0.613,"ODI",31.71,"P097_03"
"Player_097",6,0,0.232,"ODI",31.73,"P097_03"
"Player_097",83,0,0.361,"ODI",31.71,"P097_03"
"Player_097",64,0,0.275,"Test",31.64,"P097_04"
"Player_097",35,0,0.775,"Test",32.09,"P097_04"
"Player_097",119,0,0.251,"ODI",31.82,"P097_04"
"Player_097",30,0,0.922,"Test",31.59,"P097_04"
"Player_097",20,0,0.648,"T20",31.92,"P097_04"
"Player_097",25,0,0.885,"T20",32.31,"P097_04"
"Player_097",11,0,0.825,"T20",32.2,"P097_04"
"Player_097",2,1,0.796,"ODI",32.41,"P097_04"
"Player_097",50,0,0.648,"Test",32.07,"P097_04"
"Player_097",22,1,0.213,"T20",31.93,"P097_04"
"Player_097",66,0,0.81,"Test",32.14,"P097_05"
"Player_097",293,1,0.322,"Test",32.07,"P097_05"
"Player_097",35,0,0.699,"Test",32.34,"P097_05"
"Player_097",31,1,0.572,"T20",32.48,"P097_05"
"Player_097",7,0,0.491,"Test",32.2,"P097_05"
"Player_097",11,0,0.879,"T20",32.47,"P097_05"
"Player_097",34,1,0.644,"ODI",32.28,"P097_05"
"Player_097",74,0,0.288,"ODI",32.56,"P097_05"
"Player_097",33,0,0.848,"T20",32.27,"P097_05"
"Player_097",53,0,0.347,"Test",32.86,"P097_05"
"Player_098",55,0,0.245,"Test",30.6,"P098_01"
"Player_098",95,0,0.834,"T20",30.46,"P098_01"
"Player_098",42,1,0.845,"Test",30.64,"P098_01"
"Player_098",11,0,0.766,"Test",30.36,"P098_01"
"Player_098",48,0,0.906,"T20",30.67,"P098_01"
"Player_098",4,0,0.857,"T20",31.04,"P098_01"
"Player_098",54,0,0.392,"T20",30.83,"P098_01"
"Player_098",3,1,0.222,"ODI",31.03,"P098_01"
"Player_098",112,1,0.821,"T20",30.78,"P098_01"
"Player_098",55,1,0.499,"T20",30.88,"P098_01"
"Player_098",14,1,0.629,"Test",30.88,"P098_02"
"Player_098",40,0,0.418,"ODI",31.37,"P098_02"
"Player_098",64,1,0.881,"Test",31.05,"P098_02"
"Player_098",78,1,0.505,"ODI",31.01,"P098_02"
"Player_098",18,1,0.346,"Test",31.54,"P098_02"
"Player_098",145,1,0.293,"ODI",31.54,"P098_02"
"Player_098",121,1,0.637,"Test",31.63,"P098_02"
"Player_098",23,1,0.918,"Test",31.29,"P098_02"
"Player_098",12,0,0.777,"T20",31.75,"P098_02"
"Player_098",62,0,0.403,"ODI",31.6,"P098_02"
"Player_098",27,1,0.562,"Test",31.6,"P098_03"
"Player_098",37,1,0.816,"ODI",31.83,"P098_03"
"Player_098",34,0,0.355,"T20",31.84,"P098_03"
"Player_098",32,1,0.314,"T20",31.91,"P098_03"
"Player_098",32,1,0.759,"T20",32.25,"P098_03"
"Player_098",27,0,0.281,"Test",31.81,"P098_03"
"Player_098",12,1,0.881,"Test",32.39,"P098_03"
"Player_098",10,1,0.479,"ODI",32.13,"P098_03"
"Player_098",82,0,0.416,"Test",32.44,"P098_03"
"Player_098",19,0,0.862,"T20",32.43,"P098_03"
"Player_098",15,0,0.744,"ODI",32.28,"P098_04"
"Player_098",49,1,0.584,"ODI",32.4,"P098_04"
"Player_098",16,0,0.711,"T20",32.73,"P098_04"
"Player_098",23,1,0.234,"Test",32.32,"P098_04"
"Player_098",48,0,0.371,"Test",32.5,"P098_04"
"Player_098",53,0,0.577,"T20",32.47,"P098_04"
"Player_098",80,1,0.322,"ODI",32.73,"P098_04"
"Player_098",33,1,0.808,"T20",32.94,"P098_04"
"Player_098",88,1,0.929,"ODI",32.91,"P098_04"
"Player_098",21,0,0.347,"ODI",32.9,"P098_04"
"Player_098",34,0,0.68,"Test",32.92,"P098_05"
"Player_098",8,0,0.615,"ODI",33.21,"P098_05"
"Player_098",38,1,0.474,"T20",33.06,"P098_05"
"Player_098",9,1,0.731,"T20",33.15,"P098_05"
"Player_098",9,1,0.424,"T20",33.43,"P098_05"
"Player_098",10,0,0.669,"ODI",33.18,"P098_05"
"Player_098",5,0,0.738,"ODI",33.39,"P098_05"
"Player_098",92,0,0.497,"Test",33.67,"P098_05"
"Player_098",17,0,0.393,"ODI",33.77,"P098_05"
"Player_098",60,0,0.408,"ODI",33.45,"P098_05"
"Player_099",19,1,0.464,"ODI",21.47,"P099_01"
"Player_099",14,0,0.252,"T20",21.84,"P099_01"
"Player_099",110,0,0.37,"Test",21.82,"P099_01"
"Player_099",17,1,0.323,"ODI",21.82,"P099_01"
"Player_099",9,0,0.794,"ODI",22.12,"P099_01"
"Player_099",26,1,0.473,"T20",22.23,"P099_01"
"Player_099",22,0,0.75,"T20",22.39,"P099_01"
"Player_099",125,1,0.584,"Test",22.5,"P099_01"
"Player_099",21,1,0.655,"Test",22.37,"P099_01"
"Player_099",10,0,0.586,"ODI",22.26,"P099_01"
"Player_099",14,0,0.288,"Test",22.75,"P099_02"
"Player_099",45,1,0.398,"Test",22.48,"P099_02"
"Player_099",13,0,0.935,"T20",22.62,"P099_02"
"Player_099",18,1,0.554,"ODI",22.47,"P099_02"
"Player_099",106,1,0.502,"Test",22.74,"P099_02"
"Player_099",54,0,0.322,"T20",23.19,"P099_02"
"Player_099",15,0,0.844,"T20",23.06,"P099_02"
"Player_099",19,0,0.561,"ODI",23.17,"P099_02"
"Player_099",24,0,0.348,"Test",23.29,"P099_02"
"Player_099",26,1,0.627,"T20",23.02,"P099_02"
"Player_099",6,0,0.866,"T20",23.14,"P099_03"
"Player_099",30,0,0.352,"T20",23.25,"P099_03"
"Player_099",7,1,0.634,"T20",23.3,"P099_03"
"Player_099",13,1,0.936,"ODI",23.28,"P099_03"
"Player_099",45,1,0.762,"ODI",23.73,"P099_03"
"Player_099",22,0,0.43,"T20",23.53,"P099_03"
"Player_099",51,0,0.262,"ODI",23.83,"P099_03"
"Player_099",41,1,0.754,"T20",23.84,"P099_03"
"Player_099",18,0,0.667,"ODI",23.98,"P099_03"
"Player_099",34,0,0.356,"ODI",24,"P099_03"
"Player_099",79,1,0.5,"ODI",23.94,"P099_04"
"Player_099",19,1,0.626,"ODI",24.07,"P099_04"
"Player_099",4,0,0.564,"T20",24.48,"P099_04"
"Player_099",12,0,0.92,"T20",24.21,"P099_04"
"Player_099",38,0,0.344,"T20",24.49,"P099_04"
"Player_099",9,1,0.837,"Test",24.48,"P099_04"
"Player_099",14,0,0.451,"T20",24.49,"P099_04"
"Player_099",50,1,0.575,"Test",24.61,"P099_04"
"Player_099",14,0,0.848,"T20",24.94,"P099_04"
"Player_099",7,1,0.829,"T20",24.94,"P099_04"
"Player_099",13,0,0.598,"Test",24.73,"P099_05"
"Player_099",5,1,0.546,"Test",24.81,"P099_05"
"Player_099",106,0,0.234,"Test",24.87,"P099_05"
"Player_099",93,1,0.429,"T20",24.86,"P099_05"
"Player_099",38,1,0.936,"ODI",25.07,"P099_05"
"Player_099",50,1,0.471,"T20",25.39,"P099_05"
"Player_099",26,0,0.289,"T20",25.12,"P099_05"
"Player_099",50,0,0.825,"ODI",25.68,"P099_05"
"Player_099",27,1,0.203,"T20",25.47,"P099_05"
"Player_099",86,1,0.766,"Test",25.48,"P099_05"
"Player_100",20,1,0.576,"ODI",19.79,"P100_01"
"Player_100",4,0,0.945,"ODI",19.98,"P100_01"
"Player_100",37,0,0.326,"Test",20.15,"P100_01"
"Player_100",58,1,0.646,"ODI",20.25,"P100_01"
"Player_100",24,1,0.489,"ODI",20.08,"P100_01"
"Player_100",47,0,0.406,"ODI",20.22,"P100_01"
"Player_100",11,0,0.738,"Test",20.3,"P100_01"
"Player_100",67,0,0.619,"ODI",20.32,"P100_01"
"Player_100",52,1,0.436,"Test",20.42,"P100_01"
"Player_100",14,0,0.78,"ODI",20.36,"P100_01"
"Player_100",7,0,0.349,"T20",20.32,"P100_02"
"Player_100",22,0,0.386,"T20",20.45,"P100_02"
"Player_100",10,0,0.722,"ODI",20.26,"P100_02"
"Player_100",52,1,0.266,"Test",20.57,"P100_02"
"Player_100",4,0,0.808,"T20",20.49,"P100_02"
"Player_100",11,0,0.506,"T20",20.45,"P100_02"
"Player_100",64,1,0.354,"ODI",20.7,"P100_02"
"Player_100",2,1,0.848,"T20",20.42,"P100_02"
"Player_100",22,0,0.878,"Test",20.69,"P100_02"
"Player_100",12,0,0.787,"T20",21.19,"P100_02"
"Player_100",5,1,0.803,"Test",21,"P100_03"
"Player_100",12,1,0.644,"ODI",20.86,"P100_03"
"Player_100",6,0,0.589,"Test",20.94,"P100_03"
"Player_100",15,1,0.535,"T20",20.95,"P100_03"
"Player_100",62,1,0.596,"Test",21.14,"P100_03"
"Player_100",18,0,0.507,"Test",21.01,"P100_03"
"Player_100",77,1,0.525,"ODI",21.13,"P100_03"
"Player_100",6,0,0.906,"T20",21.12,"P100_03"
"Player_100",16,1,0.892,"Test",21.39,"P100_03"
"Player_100",29,1,0.92,"Test",21.35,"P100_03"
"Player_100",19,0,0.574,"T20",21.03,"P100_04"
"Player_100",50,0,0.567,"Test",21.64,"P100_04"
"Player_100",18,1,0.834,"ODI",21.54,"P100_04"
"Player_100",7,0,0.924,"T20",21.5,"P100_04"
"Player_100",19,1,0.531,"T20",21.51,"P100_04"
"Player_100",136,1,0.36,"ODI",21.81,"P100_04"
"Player_100",12,0,0.851,"ODI",21.42,"P100_04"
"Player_100",21,0,0.288,"ODI",21.43,"P100_04"
"Player_100",19,0,0.794,"ODI",21.86,"P100_04"
"Player_100",19,1,0.911,"ODI",21.94,"P100_04"
"Player_100",46,0,0.218,"Test",21.98,"P100_05"
"Player_100",6,0,0.834,"ODI",21.86,"P100_05"
"Player_100",59,0,0.293,"ODI",21.8,"P100_05"
"Player_100",7,1,0.486,"Test",22.05,"P100_05"
"Player_100",11,0,0.883,"ODI",22.08,"P100_05"
"Player_100",26,0,0.802,"ODI",22.21,"P100_05"
"Player_100",8,0,0.712,"Test",22.07,"P100_05"
"Player_100",6,1,0.361,"T20",22.31,"P100_05"
"Player_100",10,0,0.725,"T20",22.06,"P100_05"
"Player_100",6,1,0.596,"Test",22.18,"P100_05"
"Player_101",56,1,0.732,"Test",26.25,"P101_01"
"Player_101",15,1,0.864,"T20",26.35,"P101_01"
"Player_101",7,1,0.679,"ODI",26.61,"P101_01"
"Player_101",46,1,0.844,"T20",26.74,"P101_01"
"Player_101",112,0,0.527,"ODI",26.9,"P101_01"
"Player_101",46,0,0.578,"Test",26.83,"P101_01"
"Player_101",33,0,0.452,"ODI",26.88,"P101_01"
"Player_101",16,0,0.631,"T20",26.9,"P101_01"
"Player_101",25,1,0.491,"T20",27.06,"P101_01"
"Player_101",137,1,0.639,"Test",27.46,"P101_01"
"Player_101",14,0,0.691,"ODI",27.17,"P101_02"
"Player_101",15,0,0.888,"Test",27.21,"P101_02"
"Player_101",41,1,0.651,"Test",27.48,"P101_02"
"Player_101",9,0,0.844,"T20",27.52,"P101_02"
"Player_101",45,1,0.425,"ODI",27.27,"P101_02"
"Player_101",8,1,0.479,"Test",27.6,"P101_02"
"Player_101",165,1,0.311,"ODI",27.24,"P101_02"
"Player_101",7,0,0.562,"ODI",27.57,"P101_02"
"Player_101",16,1,0.87,"T20",27.85,"P101_02"
"Player_101",26,1,0.546,"ODI",27.54,"P101_02"
"Player_101",41,0,0.708,"ODI",27.89,"P101_03"
"Player_101",132,1,0.288,"ODI",27.96,"P101_03"
"Player_101",68,1,0.523,"ODI",27.64,"P101_03"
"Player_101",145,1,0.426,"Test",27.8,"P101_03"
"Player_101",11,1,0.47,"Test",28.26,"P101_03"
"Player_101",35,0,0.242,"ODI",28.19,"P101_03"
"Player_101",28,1,0.667,"ODI",28.35,"P101_03"
"Player_101",27,0,0.518,"T20",28.13,"P101_03"
"Player_101",23,1,0.725,"ODI",28.52,"P101_03"
"Player_101",20,1,0.769,"ODI",28.43,"P101_03"
"Player_101",37,0,0.42,"Test",28.56,"P101_04"
"Player_101",35,1,0.71,"T20",28.79,"P101_04"
"Player_101",33,0,0.367,"T20",28.54,"P101_04"
"Player_101",26,0,0.853,"T20",28.58,"P101_04"
"Player_101",26,1,0.685,"Test",29.05,"P101_04"
"Player_101",29,0,0.648,"Test",29.08,"P101_04"
"Player_101",122,1,0.236,"T20",29.29,"P101_04"
"Player_101",2,0,0.731,"T20",29.28,"P101_04"
"Player_101",31,0,0.608,"T20",29.24,"P101_04"
"Player_101",9,0,0.62,"T20",29.22,"P101_04"
"Player_101",116,1,0.524,"Test",29.33,"P101_05"
"Player_101",7,0,0.754,"T20",29.52,"P101_05"
"Player_101",41,1,0.526,"ODI",29.45,"P101_05"
"Player_101",21,1,0.43,"Test",29.53,"P101_05"
"Player_101",108,0,0.771,"T20",29.7,"P101_05"
"Player_101",45,1,0.645,"T20",29.76,"P101_05"
"Player_101",19,1,0.404,"T20",29.68,"P101_05"
"Player_101",100,1,0.698,"ODI",29.97,"P101_05"
"Player_101",26,1,0.387,"ODI",29.94,"P101_05"
"Player_101",14,1,0.69,"Test",29.91,"P101_05"
"Player_102",16,0,0.835,"T20",21.58,"P102_01"
"Player_102",21,0,0.919,"Test",21.79,"P102_01"
"Player_102",36,0,0.632,"Test",21.75,"P102_01"
"Player_102",52,0,0.4,"T20",21.38,"P102_01"
"Player_102",27,0,0.37,"Test",21.75,"P102_01"
"Player_102",49,0,0.586,"ODI",21.94,"P102_01"
"Player_102",26,1,0.79,"ODI",21.86,"P102_01"
"Player_102",16,1,0.819,"ODI",22.18,"P102_01"
"Player_102",7,0,0.241,"ODI",21.96,"P102_01"
"Player_102",75,1,0.689,"ODI",22.03,"P102_01"
"Player_102",7,1,0.361,"ODI",22.13,"P102_02"
"Player_102",8,1,0.922,"ODI",22.02,"P102_02"
"Player_102",55,1,0.333,"Test",22.32,"P102_02"
"Player_102",21,1,0.542,"Test",22.35,"P102_02"
"Player_102",1,0,0.629,"T20",22.26,"P102_02"
"Player_102",36,1,0.671,"Test",22.56,"P102_02"
"Player_102",57,1,0.237,"Test",22.63,"P102_02"
"Player_102",14,1,0.874,"ODI",22.51,"P102_02"
"Player_102",6,1,0.704,"T20",22.61,"P102_02"
"Player_102",17,0,0.201,"Test",22.42,"P102_02"
"Player_102",57,1,0.232,"ODI",22.63,"P102_03"
"Player_102",33,1,0.635,"ODI",22.65,"P102_03"
"Player_102",40,1,0.835,"ODI",22.74,"P102_03"
"Player_102",15,0,0.801,"Test",22.99,"P102_03"
"Player_102",6,0,0.234,"Test",22.91,"P102_03"
"Player_102",4,0,0.873,"Test",22.98,"P102_03"
"Player_102",21,1,0.416,"Test",23.04,"P102_03"
"Player_102",13,1,0.412,"Test",23.32,"P102_03"
"Player_102",10,1,0.499,"Test",22.86,"P102_03"
"Player_102",38,1,0.455,"Test",23.2,"P102_03"
"Player_102",23,1,0.444,"ODI",23.01,"P102_04"
"Player_102",37,1,0.761,"Test",23.35,"P102_04"
"Player_102",253,0,0.206,"ODI",23.37,"P102_04"
"Player_102",0,1,0.231,"T20",23.32,"P102_04"
"Player_102",57,0,0.779,"Test",23.45,"P102_04"
"Player_102",53,0,0.929,"ODI",23.48,"P102_04"
"Player_102",38,0,0.213,"ODI",23.48,"P102_04"
"Player_102",19,0,0.853,"ODI",23.49,"P102_04"
"Player_102",36,1,0.636,"Test",23.87,"P102_04"
"Player_102",20,1,0.332,"T20",23.95,"P102_04"
"Player_102",2,1,0.671,"T20",23.69,"P102_05"
"Player_102",24,1,0.252,"T20",24,"P102_05"
"Player_102",65,1,0.274,"T20",23.99,"P102_05"
"Player_102",28,0,0.935,"Test",24.02,"P102_05"
"Player_102",69,1,0.345,"T20",24.09,"P102_05"
"Player_102",13,0,0.504,"ODI",23.89,"P102_05"
"Player_102",90,0,0.68,"Test",24.06,"P102_05"
"Player_102",38,1,0.246,"Test",24.28,"P102_05"
"Player_102",12,0,0.614,"T20",24.31,"P102_05"
"Player_102",59,1,0.269,"T20",24.38,"P102_05"
"Player_103",4,1,0.654,"ODI",24.31,"P103_01"
"Player_103",25,1,0.914,"Test",24.66,"P103_01"
"Player_103",8,0,0.936,"T20",24.62,"P103_01"
"Player_103",20,0,0.781,"T20",24.94,"P103_01"
"Player_103",3,1,0.416,"ODI",24.79,"P103_01"
"Player_103",5,1,0.742,"Test",24.75,"P103_01"
"Player_103",26,0,0.899,"ODI",24.94,"P103_01"
"Player_103",6,1,0.849,"Test",25.05,"P103_01"
"Player_103",23,0,0.538,"T20",25.26,"P103_01"
"Player_103",12,0,0.77,"T20",25.17,"P103_01"
"Player_103",22,0,0.755,"Test",25.22,"P103_02"
"Player_103",0,0,0.641,"Test",25.32,"P103_02"
"Player_103",19,1,0.237,"Test",25.38,"P103_02"
"Player_103",15,0,0.459,"T20",25.56,"P103_02"
"Player_103",9,1,0.789,"Test",25.43,"P103_02"
"Player_103",11,0,0.723,"T20",25.4,"P103_02"
"Player_103",100,1,0.429,"Test",25.83,"P103_02"
"Player_103",10,1,0.493,"T20",25.7,"P103_02"
"Player_103",3,0,0.928,"ODI",25.86,"P103_02"
"Player_103",9,1,0.798,"T20",25.94,"P103_02"
"Player_103",18,1,0.76,"T20",25.89,"P103_03"
"Player_103",13,0,0.472,"Test",25.93,"P103_03"
"Player_103",15,1,0.908,"ODI",26.42,"P103_03"
"Player_103",21,1,0.847,"T20",26.27,"P103_03"
"Player_103",22,1,0.49,"T20",26.33,"P103_03"
"Player_103",8,0,0.463,"Test",26.58,"P103_03"
"Player_103",4,1,0.519,"T20",26.52,"P103_03"
"Player_103",15,1,0.284,"Test",26.65,"P103_03"
"Player_103",18,0,0.709,"Test",26.65,"P103_03"
"Player_103",8,1,0.618,"Test",26.69,"P103_03"
"Player_103",31,1,0.48,"Test",26.9,"P103_04"
"Player_103",79,1,0.717,"Test",26.84,"P103_04"
"Player_103",16,1,0.56,"Test",27.02,"P103_04"
"Player_103",11,1,0.643,"T20",27.05,"P103_04"
"Player_103",20,0,0.8,"Test",26.94,"P103_04"
"Player_103",14,1,0.583,"ODI",27.04,"P103_04"
"Player_103",32,1,0.48,"T20",27.25,"P103_04"
"Player_103",23,1,0.72,"ODI",27.34,"P103_04"
"Player_103",22,0,0.256,"Test",27.56,"P103_04"
"Player_103",4,1,0.355,"Test",27.59,"P103_04"
"Player_103",11,1,0.224,"T20",27.64,"P103_05"
"Player_103",6,0,0.238,"ODI",27.66,"P103_05"
"Player_103",32,1,0.538,"ODI",27.75,"P103_05"
"Player_103",48,0,0.505,"ODI",27.56,"P103_05"
"Player_103",7,1,0.629,"ODI",27.8,"P103_05"
"Player_103",63,1,0.4,"Test",27.74,"P103_05"
"Player_103",31,1,0.395,"Test",27.94,"P103_05"
"Player_103",12,0,0.286,"Test",28.29,"P103_05"
"Player_103",40,1,0.658,"T20",28.24,"P103_05"
"Player_103",12,0,0.772,"T20",27.99,"P103_05"
